Ano,Centro,Mes,Semana,Data Avaliação,Comentario,classificacao,NPS,tokens_nltk,tokens_limpos,tokens_lematizados,comentario_limpo,comentario_lematizado,categoria_nps
2024,L5235-LOUVEIRA,jul,30,2024-07-24,Adoro comprar na Swift,promotor,1,"['Adoro', 'comprar', 'na', 'Swift']","['adoro', 'comprar', 'swift']","['adorar', 'comprar', 'swift']",adoro comprar swift,adorar comprar swift,promotor
2024,L5235-LOUVEIRA,jul,30,2024-07-24,Loja muito boa,promotor,1,"['Loja', 'muito', 'boa']","['loja', 'boa']","['loja', 'bom']",loja boa,loja bom,promotor
2024,L5235-LOUVEIRA,jul,30,2024-07-24,Loja muito organizada e atendimento excelente,promotor,1,"['Loja', 'muito', 'organizada', 'e', 'atendimento', 'excelente']","['loja', 'organizada', 'atendimento', 'excelente']","['loja', 'organizar', 'atendimento', 'excelente']",loja organizada atendimento excelente,loja organizar atendimento excelente,promotor
2024,L5235-LOUVEIRA,jul,30,2024-07-24,"Mantendo o valores das coisas , caso contrario partimos para outro .;Muitos amigos já me disseram isso",promotor,1,"['Mantendo', 'o', 'valores', 'das', 'coisas', ',', 'caso', 'contrario', 'partimos', 'para', 'outro', '.', ';', 'Muitos', 'amigos', 'já', 'me', 'disseram', 'isso']","['mantendo', 'valores', 'coisas', 'caso', 'contrario', 'partimos', 'outro', 'muitos', 'amigos', 'disseram']","['manter', 'valor', 'coisa', 'caso', 'contrario', 'parti', 'outro', 'muito', 'amigo', 'dizer']",mantendo valores coisas caso contrario partimos outro muitos amigos disseram,manter valor coisa caso contrario parti outro muito amigo dizer,promotor
2024,L5235-LOUVEIRA,jul,30,2024-07-24,Nenhuma sugestão,promotor,1,"['Nenhuma', 'sugestão']","['nenhuma', 'sugestão']","['nenhum', 'sugestão']",nenhuma sugestão,nenhum sugestão,promotor
2024,L5235-LOUVEIRA,jul,30,2024-07-25,Loja com produtos de qualidade é ótimo atendimento,promotor,1,"['Loja', 'com', 'produtos', 'de', 'qualidade', 'é', 'ótimo', 'atendimento']","['loja', 'produtos', 'qualidade', 'ótimo', 'atendimento']","['lojar', 'produto', 'qualidade', 'bom', 'atendimento']",loja produtos qualidade ótimo atendimento,lojar produto qualidade bom atendimento,promotor
2024,L5235-LOUVEIRA,jul,30,2024-07-25,"Loja limpinha atendente educados ,e produtos de qualidade",promotor,1,"['Loja', 'limpinha', 'atendente', 'educados', ',', 'e', 'produtos', 'de', 'qualidade']","['loja', 'limpinha', 'atendente', 'educados', 'produtos', 'qualidade']","['loja', 'limpinhar', 'atendente', 'educar', 'produto', 'qualidade']",loja limpinha atendente educados produtos qualidade,loja limpinhar atendente educar produto qualidade,promotor
2024,L5235-LOUVEIRA,jul,30,2024-07-25,LOJA MUITO ORGANIZADA E COM ÓTIMO ATENDIMENTOS E PRODUTOS INCRIVEIS,promotor,1,"['LOJA', 'MUITO', 'ORGANIZADA', 'E', 'COM', 'ÓTIMO', 'ATENDIMENTOS', 'E', 'PRODUTOS', 'INCRIVEIS']","['loja', 'organizada', 'ótimo', 'atendimentos', 'produtos', 'incriveis']","['loja', 'organizar', 'bom', 'atendimento', 'produto', 'incrivel']",loja organizada ótimo atendimentos produtos incriveis,loja organizar bom atendimento produto incrivel,promotor
2024,L5235-LOUVEIRA,jul,30,2024-07-25,Maravilhoso os produtos gostei,promotor,1,"['Maravilhoso', 'os', 'produtos', 'gostei']","['maravilhoso', 'produtos', 'gostei']","['maravilhoso', 'produto', 'gostar']",maravilhoso produtos gostei,maravilhoso produto gostar,promotor
2024,L5235-LOUVEIRA,jul,30,2024-07-25,Preços ótimo que cabe no nosso bolso,promotor,1,"['Preços', 'ótimo', 'que', 'cabe', 'no', 'nosso', 'bolso']","['preços', 'ótimo', 'cabe', 'bolso']","['preço', 'ótimo', 'caber', 'bolso']",preços ótimo cabe bolso,preço ótimo caber bolso,promotor
2024,L5235-LOUVEIRA,jul,30,2024-07-25,Produto de qualidade,promotor,1,"['Produto', 'de', 'qualidade']","['produto', 'qualidade']","['produto', 'qualidade']",produto qualidade,produto qualidade,promotor
2024,L5235-LOUVEIRA,jul,30,2024-07-25,Produtos de qualidade,promotor,1,"['Produtos', 'de', 'qualidade']","['produtos', 'qualidade']","['produto', 'qualidade']",produtos qualidade,produto qualidade,promotor
2024,L5235-LOUVEIRA,jul,30,2024-07-25,Produtos muito bom,promotor,1,"['Produtos', 'muito', 'bom']","['produtos', 'bom']","['produto', 'bom']",produtos bom,produto bom,promotor
2024,L5235-LOUVEIRA,jul,31,2024-07-29,"FALTA NA LISTA DE PRODUTOS DISPONIBILIZADOS ""EINSBEIN"", CORTE DO JOELHO DE PORCO ALEMÃO. SE TEM CORTES SUÍNOS DEVERIAM TER ESTE CORTE ESPECÍFICO",detrator,-1,"['FALTA', 'NA', 'LISTA', 'DE', 'PRODUTOS', 'DISPONIBILIZADOS', '``', 'EINSBEIN', ""''"", ',', 'CORTE', 'DO', 'JOELHO', 'DE', 'PORCO', 'ALEMÃO', '.', 'SE', 'TEM', 'CORTES', 'SUÍNOS', 'DEVERIAM', 'TER', 'ESTE', 'CORTE', 'ESPECÍFICO']","['falta', 'lista', 'produtos', 'disponibilizados', 'einsbein', 'corte', 'joelho', 'porco', 'alemão', 'cortes', 'suínos', 'deveriam', 'corte', 'específico']","['falta', 'listar', 'produto', 'disponibilizar', 'einsbein', 'corte', 'joelho', 'porco', 'alemão', 'corte', 'suíno', 'dever', 'corte', 'específico']",falta lista produtos disponibilizados einsbein corte joelho porco alemão cortes suínos deveriam corte específico,falta listar produto disponibilizar einsbein corte joelho porco alemão corte suíno dever corte específico,detrator
2024,L5235-LOUVEIRA,ago,31,2024-08-02,Atendeu a minha necessidade,promotor,1,"['Atendeu', 'a', 'minha', 'necessidade']","['atendeu', 'necessidade']","['atender', 'necessidade']",atendeu necessidade,atender necessidade,promotor
2024,L5235-LOUVEIRA,ago,32,2024-08-06,Oferecer descontos exclusivos aos clientes assíduos.,promotor,1,"['Oferecer', 'descontos', 'exclusivos', 'aos', 'clientes', 'assíduos', '.']","['oferecer', 'descontos', 'exclusivos', 'clientes', 'assíduos']","['oferecer', 'desconto', 'exclusivo', 'cliente', 'assíduo']",oferecer descontos exclusivos clientes assíduos,oferecer desconto exclusivo cliente assíduo,promotor
2024,L5235-LOUVEIRA,ago,32,2024-08-07,"""Gosto muito de comprar""",promotor,1,"['``', 'Gosto', 'muito', 'de', 'comprar', ""''""]","['gosto', 'comprar']","['gostar', 'comprar']",gosto comprar,gostar comprar,promotor
2024,L5235-LOUVEIRA,ago,32,2024-08-10,Excelente atendimento na loja de Louveira - Sp,promotor,1,"['Excelente', 'atendimento', 'na', 'loja', 'de', 'Louveira', '-', 'Sp']","['excelente', 'atendimento', 'loja', 'louveira', 'sp']","['excelente', 'atendimento', 'lojar', 'louveira', 'sp']",excelente atendimento loja louveira sp,excelente atendimento lojar louveira sp,promotor
2024,L5235-LOUVEIRA,ago,32,2024-08-11,"Tirando a gerente que e soberba , e faz diferença entre pessoas , o atendimento das atendentes são ótimos só dá gerente que deixa a desejar , arrogante soberba e não sabe líder nem com a sua equipe de trabalho nem com clientes , aliás só os que vai para compra muitas coisas e não e isto que a Swift passa no treinamento",promotor,1,"['Tirando', 'a', 'gerente', 'que', 'e', 'soberba', ',', 'e', 'faz', 'diferença', 'entre', 'pessoas', ',', 'o', 'atendimento', 'das', 'atendentes', 'são', 'ótimos', 'só', 'dá', 'gerente', 'que', 'deixa', 'a', 'desejar', ',', 'arrogante', 'soberba', 'e', 'não', 'sabe', 'líder', 'nem', 'com', 'a', 'sua', 'equipe', 'de', 'trabalho', 'nem', 'com', 'clientes', ',', 'aliás', 'só', 'os', 'que', 'vai', 'para', 'compra', 'muitas', 'coisas', 'e', 'não', 'e', 'isto', 'que', 'a', 'Swift', 'passa', 'no', 'treinamento']","['tirando', 'gerente', 'soberba', 'faz', 'diferença', 'pessoas', 'atendimento', 'atendentes', 'ótimos', 'dá', 'gerente', 'deixa', 'desejar', 'arrogante', 'soberba', 'não', 'sabe', 'líder', 'equipe', 'trabalho', 'clientes', 'aliás', 'vai', 'compra', 'muitas', 'coisas', 'não', 'swift', 'passa', 'treinamento']","['tirar', 'gerente', 'soberba', 'fazer', 'diferença', 'pessoa', 'atendimento', 'atendente', 'ótimos', 'dar', 'gerente', 'deixar', 'desejar', 'arrogante', 'soberba', 'não', 'saber', 'líder', 'equipe', 'trabalho', 'cliente', 'aliás', 'ir', 'compra', 'muito', 'coisa', 'não', 'swift', 'passar', 'treinamento']",tirando gerente soberba faz diferença pessoas atendimento atendentes ótimos dá gerente deixa desejar arrogante soberba não sabe líder equipe trabalho clientes aliás vai compra muitas coisas não swift passa treinamento,tirar gerente soberba fazer diferença pessoa atendimento atendente ótimos dar gerente deixar desejar arrogante soberba não saber líder equipe trabalho cliente aliás ir compra muito coisa não swift passar treinamento,promotor
2024,L5235-LOUVEIRA,ago,33,2024-08-12,"""Dar uma abaixada no preço """,promotor,1,"['``', 'Dar', 'uma', 'abaixada', 'no', 'preço', '``']","['dar', 'abaixada', 'preço']","['dar', 'abaixado', 'preço']",dar abaixada preço,dar abaixado preço,promotor
2024,L5235-LOUVEIRA,ago,33,2024-08-13,Promoções exclusivas para clientes cadastro,promotor,1,"['Promoções', 'exclusivas', 'para', 'clientes', 'cadastro']","['promoções', 'exclusivas', 'clientes', 'cadastro']","['promoção', 'exclusivo', 'cliente', 'cadastro']",promoções exclusivas clientes cadastro,promoção exclusivo cliente cadastro,promotor
2024,L5235-LOUVEIRA,ago,33,2024-08-14,A melhor empresa que eu conheço,promotor,1,"['A', 'melhor', 'empresa', 'que', 'eu', 'conheço']","['melhor', 'empresa', 'conheço']","['bom', 'empresa', 'conhecer']",melhor empresa conheço,bom empresa conhecer,promotor
2024,L5235-LOUVEIRA,ago,33,2024-08-14,"Atendimento muito bom, loja super organizada.",promotor,1,"['Atendimento', 'muito', 'bom', ',', 'loja', 'super', 'organizada', '.']","['atendimento', 'bom', 'loja', 'super', 'organizada']","['atendimento', 'bom', 'loja', 'super', 'organizar']",atendimento bom loja super organizada,atendimento bom loja super organizar,promotor
2024,L5235-LOUVEIRA,ago,33,2024-08-14,"ESTA TUDO PERFEITO,  BOA LOJA E ATENDIMENTO ESPECIAL.;PARABÉNS A LOJA E A TODA SUA EQUIPE.",promotor,1,"['ESTA', 'TUDO', 'PERFEITO', ',', 'BOA', 'LOJA', 'E', 'ATENDIMENTO', 'ESPECIAL', '.', ';', 'PARABÉNS', 'A', 'LOJA', 'E', 'A', 'TODA', 'SUA', 'EQUIPE', '.']","['tudo', 'perfeito', 'boa', 'loja', 'atendimento', 'especial', 'parabéns', 'loja', 'toda', 'equipe']","['tudo', 'perfeito', 'bom', 'loja', 'atendimento', 'especial', 'parabéns', 'lojar', 'todo', 'equipe']",tudo perfeito boa loja atendimento especial parabéns loja toda equipe,tudo perfeito bom loja atendimento especial parabéns lojar todo equipe,promotor
2024,L5235-LOUVEIRA,ago,33,2024-08-14,Fazendo sempre promoção,promotor,1,"['Fazendo', 'sempre', 'promoção']","['fazendo', 'sempre', 'promoção']","['fazer', 'sempre', 'promoção']",fazendo sempre promoção,fazer sempre promoção,promotor
2024,L5235-LOUVEIRA,ago,33,2024-08-17,Mantendo o ótimo serviço.,promotor,1,"['Mantendo', 'o', 'ótimo', 'serviço', '.']","['mantendo', 'ótimo', 'serviço']","['manter', 'bom', 'serviço']",mantendo ótimo serviço,manter bom serviço,promotor
2024,L5235-LOUVEIRA,ago,33,2024-08-18,"Atendimento desta nova gerente e zero não e assim que a Swift nos ensina ,ela e soberba arrogante fora que não sabe nada , sobre os produtos pedi ajuda para atendente que ela sim sabe todos os cores",detrator,-1,"['Atendimento', 'desta', 'nova', 'gerente', 'e', 'zero', 'não', 'e', 'assim', 'que', 'a', 'Swift', 'nos', 'ensina', ',', 'ela', 'e', 'soberba', 'arrogante', 'fora', 'que', 'não', 'sabe', 'nada', ',', 'sobre', 'os', 'produtos', 'pedi', 'ajuda', 'para', 'atendente', 'que', 'ela', 'sim', 'sabe', 'todos', 'os', 'cores']","['atendimento', 'desta', 'nova', 'gerente', 'zero', 'não', 'assim', 'swift', 'ensina', 'soberba', 'arrogante', 'não', 'sabe', 'nada', 'sobre', 'produtos', 'pedi', 'ajuda', 'atendente', 'sim', 'sabe', 'todos', 'cores']","['atendimento', 'deeste', 'novo', 'gerente', 'zero', 'não', 'assim', 'swift', 'ensino', 'soberba', 'arrogante', 'não', 'saber', 'nada', 'sobre', 'produto', 'pedir', 'ajudar', 'atendente', 'sim', 'saber', 'todo', 'cor']",atendimento desta nova gerente zero não assim swift ensina soberba arrogante não sabe nada sobre produtos pedi ajuda atendente sim sabe todos cores,atendimento deeste novo gerente zero não assim swift ensino soberba arrogante não saber nada sobre produto pedir ajudar atendente sim saber todo cor,detrator
2024,L5235-LOUVEIRA,ago,34,2024-08-19,Foi o melhor lugar aqui em Louveira.,promotor,1,"['Foi', 'o', 'melhor', 'lugar', 'aqui', 'em', 'Louveira', '.']","['melhor', 'lugar', 'aqui', 'louveira']","['bom', 'lugar', 'aqui', 'louveira']",melhor lugar aqui louveira,bom lugar aqui louveira,promotor
2024,L5235-LOUVEIRA,ago,34,2024-08-19,"Muito boa a loja , e muito bom o recpicionamento que temos como cliente,e amei o que eles estão fazendo todos os sábados pra nós clientes tomar aquele cafezinho com bolinho e muito prazeroso.;",promotor,1,"['Muito', 'boa', 'a', 'loja', ',', 'e', 'muito', 'bom', 'o', 'recpicionamento', 'que', 'temos', 'como', 'cliente', ',', 'e', 'amei', 'o', 'que', 'eles', 'estão', 'fazendo', 'todos', 'os', 'sábados', 'pra', 'nós', 'clientes', 'tomar', 'aquele', 'cafezinho', 'com', 'bolinho', 'e', 'muito', 'prazeroso', '.', ';']","['boa', 'loja', 'bom', 'recpicionamento', 'cliente', 'amei', 'fazendo', 'todos', 'sábados', 'pra', 'clientes', 'tomar', 'cafezinho', 'bolinho', 'prazeroso']","['bom', 'loja', 'bom', 'recpicionamento', 'cliente', 'ameir', 'fazer', 'todo', 'sábado', 'pra', 'cliente', 'tomar', 'cafezinho', 'bolinho', 'prazeroso']",boa loja bom recpicionamento cliente amei fazendo todos sábados pra clientes tomar cafezinho bolinho prazeroso,bom loja bom recpicionamento cliente ameir fazer todo sábado pra cliente tomar cafezinho bolinho prazeroso,promotor
2024,L5235-LOUVEIRA,ago,34,2024-08-19,Muito bom a loja atendimento nota 10,promotor,1,"['Muito', 'bom', 'a', 'loja', 'atendimento', 'nota', '10']","['bom', 'loja', 'atendimento', 'nota']","['bom', 'loja', 'atendimento', 'noto']",bom loja atendimento nota,bom loja atendimento noto,promotor
2024,L5235-LOUVEIRA,ago,34,2024-08-20,"Loja muito boa ,ia ser legal se colocasse refrigerante evitaria de pegar fila em supermercado,e loja está muito boa os preços.",promotor,1,"['Loja', 'muito', 'boa', ',', 'ia', 'ser', 'legal', 'se', 'colocasse', 'refrigerante', 'evitaria', 'de', 'pegar', 'fila', 'em', 'supermercado', ',', 'e', 'loja', 'está', 'muito', 'boa', 'os', 'preços', '.']","['loja', 'boa', 'ia', 'legal', 'colocasse', 'refrigerante', 'evitaria', 'pegar', 'fila', 'supermercado', 'loja', 'boa', 'preços']","['loja', 'bom', 'ir', 'legal', 'colocar', 'refrigerante', 'evitario', 'pegar', 'fila', 'supermercar', 'loja', 'bom', 'preço']",loja boa ia legal colocasse refrigerante evitaria pegar fila supermercado loja boa preços,loja bom ir legal colocar refrigerante evitario pegar fila supermercar loja bom preço,promotor
2024,L5235-LOUVEIRA,ago,34,2024-08-20,PREÇO MAIS ACESSIVEL EM ALGUNS PRODUTOS QUE ESTÃO BEM ACIMA DE OUTRAS MARCAS.,neutro,0,"['PREÇO', 'MAIS', 'ACESSIVEL', 'EM', 'ALGUNS', 'PRODUTOS', 'QUE', 'ESTÃO', 'BEM', 'ACIMA', 'DE', 'OUTRAS', 'MARCAS', '.']","['preço', 'acessivel', 'alguns', 'produtos', 'bem', 'acima', 'outras', 'marcas']","['preço', 'acessivel', 'algum', 'produto', 'bem', 'acima', 'outro', 'marca']",preço acessivel alguns produtos bem acima outras marcas,preço acessivel algum produto bem acima outro marca,neutro
2024,L5235-LOUVEIRA,ago,34,2024-08-24,Produtos da linha combo são extremamente ruins;Não conduzem com os produtos Swift,detrator,-1,"['Produtos', 'da', 'linha', 'combo', 'são', 'extremamente', 'ruins', ';', 'Não', 'conduzem', 'com', 'os', 'produtos', 'Swift']","['produtos', 'linha', 'combo', 'extremamente', 'ruins', 'não', 'conduzem', 'produtos', 'swift']","['produto', 'linher', 'combo', 'extremamente', 'ruim', 'não', 'conduzer', 'produto', 'swift']",produtos linha combo extremamente ruins não conduzem produtos swift,produto linher combo extremamente ruim não conduzer produto swift,detrator
2024,L5235-LOUVEIRA,ago,35,2024-08-27,Divulgando as promoções;,promotor,1,"['Divulgando', 'as', 'promoções', ';']","['divulgando', 'promoções']","['divulgar', 'promoção']",divulgando promoções,divulgar promoção,promotor
2024,L5235-LOUVEIRA,ago,35,2024-08-27,"Tudo maravilhoso,o atendimentos é muito bom",promotor,1,"['Tudo', 'maravilhoso', ',', 'o', 'atendimentos', 'é', 'muito', 'bom']","['tudo', 'maravilhoso', 'atendimentos', 'bom']","['tudo', 'maravilhoso', 'atendimento', 'bom']",tudo maravilhoso atendimentos bom,tudo maravilhoso atendimento bom,promotor
2024,L5235-LOUVEIRA,ago,35,2024-08-29,Atendimento de Louveira e o melhor de todas as lojas,promotor,1,"['Atendimento', 'de', 'Louveira', 'e', 'o', 'melhor', 'de', 'todas', 'as', 'lojas']","['atendimento', 'louveira', 'melhor', 'todas', 'lojas']","['atendimento', 'louveira', 'melhor', 'todo', 'loja']",atendimento louveira melhor todas lojas,atendimento louveira melhor todo loja,promotor
2024,L5235-LOUVEIRA,ago,35,2024-08-29,Atendimento incrível 🥰,promotor,1,"['Atendimento', 'incrível', '🥰']","['atendimento', 'incrível']","['atendimento', 'incrível']",atendimento incrível,atendimento incrível,promotor
2024,L5235-LOUVEIRA,ago,35,2024-08-29,Bom atendimento,promotor,1,"['Bom', 'atendimento']","['bom', 'atendimento']","['bom', 'atendimento']",bom atendimento,bom atendimento,promotor
2024,L5235-LOUVEIRA,ago,35,2024-08-29,Loja limpa e organizada,promotor,1,"['Loja', 'limpa', 'e', 'organizada']","['loja', 'limpa', 'organizada']","['loja', 'limpa', 'organizar']",loja limpa organizada,loja limpa organizar,promotor
2024,L5235-LOUVEIRA,ago,35,2024-08-29,Loja maravilhosa,promotor,1,"['Loja', 'maravilhosa']","['loja', 'maravilhosa']","['loja', 'maravilhoso']",loja maravilhosa,loja maravilhoso,promotor
2024,L5235-LOUVEIRA,ago,35,2024-08-29,Muito bom os produtos,promotor,1,"['Muito', 'bom', 'os', 'produtos']","['bom', 'produtos']","['bom', 'produto']",bom produtos,bom produto,promotor
2024,L5235-LOUVEIRA,ago,35,2024-08-29,Parabéns pra toda equipe louveira melhor atendimento,promotor,1,"['Parabéns', 'pra', 'toda', 'equipe', 'louveira', 'melhor', 'atendimento']","['parabéns', 'pra', 'toda', 'equipe', 'louveira', 'melhor', 'atendimento']","['parabéns', 'pra', 'todo', 'equipe', 'louveira', 'bom', 'atendimento']",parabéns pra toda equipe louveira melhor atendimento,parabéns pra todo equipe louveira bom atendimento,promotor
2024,L5235-LOUVEIRA,ago,35,2024-08-30,"""Está bom assim , a localização é  boa, gosto dos produtos  e do atendimento também   """,promotor,1,"['``', 'Está', 'bom', 'assim', ',', 'a', 'localização', 'é', 'boa', ',', 'gosto', 'dos', 'produtos', 'e', 'do', 'atendimento', 'também', '``']","['bom', 'assim', 'localização', 'boa', 'gosto', 'produtos', 'atendimento']","['bom', 'assim', 'localização', 'bom', 'gosto', 'produto', 'atendimento']",bom assim localização boa gosto produtos atendimento,bom assim localização bom gosto produto atendimento,promotor
2024,L5235-LOUVEIRA,ago,35,2024-08-30,Loja muito organizada e todas as atendentes são muito atenciosas.,promotor,1,"['Loja', 'muito', 'organizada', 'e', 'todas', 'as', 'atendentes', 'são', 'muito', 'atenciosas', '.']","['loja', 'organizada', 'todas', 'atendentes', 'atenciosas']","['loja', 'organizar', 'todo', 'atendente', 'atenciosa']",loja organizada todas atendentes atenciosas,loja organizar todo atendente atenciosa,promotor
2024,L5235-LOUVEIRA,ago,35,2024-08-31,Acho que está bom,promotor,1,"['Acho', 'que', 'está', 'bom']","['acho', 'bom']","['achar', 'bom']",acho bom,achar bom,promotor
2024,L5235-LOUVEIRA,set,36,2024-09-04,Amo o atendimento das meninas. Atenciosas e muito alegres.,promotor,1,"['Amo', 'o', 'atendimento', 'das', 'meninas', '.', 'Atenciosas', 'e', 'muito', 'alegres', '.']","['amo', 'atendimento', 'meninas', 'atenciosas', 'alegres']","['amo', 'atendimento', 'menino', 'atenciosa', 'alegr']",amo atendimento meninas atenciosas alegres,amo atendimento menino atenciosa alegr,promotor
2024,L5235-LOUVEIRA,set,36,2024-09-06,"Abaixar um pouco o precio dos pes,salmon etc",promotor,1,"['Abaixar', 'um', 'pouco', 'o', 'precio', 'dos', 'pes', ',', 'salmon', 'etc']","['abaixar', 'pouco', 'precio', 'pes', 'salmon', 'etc']","['abaixar', 'pouco', 'precio', 'pes', 'salmon', 'etc']",abaixar pouco precio pes salmon etc,abaixar pouco precio pes salmon etc,promotor
2024,L5235-LOUVEIRA,set,36,2024-09-06,os cortes Black poderiam manter todas as opções na loja ou ter opção de encomenda. Eu nunca sei se irei encontrar ou não.,promotor,1,"['os', 'cortes', 'Black', 'poderiam', 'manter', 'todas', 'as', 'opções', 'na', 'loja', 'ou', 'ter', 'opção', 'de', 'encomenda', '.', 'Eu', 'nunca', 'sei', 'se', 'irei', 'encontrar', 'ou', 'não', '.']","['cortes', 'black', 'poderiam', 'manter', 'todas', 'opções', 'loja', 'opção', 'encomenda', 'nunca', 'sei', 'irei', 'encontrar', 'não']","['cortes', 'black', 'poder', 'manter', 'todo', 'opção', 'lojar', 'opção', 'encomenda', 'nunca', 'saber', 'ir', 'encontrar', 'não']",cortes black poderiam manter todas opções loja opção encomenda nunca sei irei encontrar não,cortes black poder manter todo opção lojar opção encomenda nunca saber ir encontrar não,promotor
2024,L5235-LOUVEIRA,set,37,2024-09-12,"Sempre faço minhas compras na Swift, adoro o atendimento e a organização da loja.",promotor,1,"['Sempre', 'faço', 'minhas', 'compras', 'na', 'Swift', ',', 'adoro', 'o', 'atendimento', 'e', 'a', 'organização', 'da', 'loja', '.']","['sempre', 'faço', 'compras', 'swift', 'adoro', 'atendimento', 'organização', 'loja']","['sempre', 'fazer', 'compra', 'swift', 'adorar', 'atendimento', 'organização', 'lojar']",sempre faço compras swift adoro atendimento organização loja,sempre fazer compra swift adorar atendimento organização lojar,promotor
2024,L5235-LOUVEIRA,set,37,2024-09-13,Realizar promoções,promotor,1,"['Realizar', 'promoções']","['realizar', 'promoções']","['realizar', 'promoção']",realizar promoções,realizar promoção,promotor
2024,L5235-LOUVEIRA,set,37,2024-09-14,"Loja incrível, super organizada . Atendimento excelente , Swift Louveira a melhor da região.",promotor,1,"['Loja', 'incrível', ',', 'super', 'organizada', '.', 'Atendimento', 'excelente', ',', 'Swift', 'Louveira', 'a', 'melhor', 'da', 'região', '.']","['loja', 'incrível', 'super', 'organizada', 'atendimento', 'excelente', 'swift', 'louveira', 'melhor', 'região']","['loja', 'incrível', 'super', 'organizar', 'atendimento', 'excelente', 'swift', 'louveira', 'bom', 'região']",loja incrível super organizada atendimento excelente swift louveira melhor região,loja incrível super organizar atendimento excelente swift louveira bom região,promotor
2024,L5235-LOUVEIRA,set,37,2024-09-14,Tudo dentro das necessidades,promotor,1,"['Tudo', 'dentro', 'das', 'necessidades']","['tudo', 'dentro', 'necessidades']","['tudo', 'dentro', 'necessidade']",tudo dentro necessidades,tudo dentro necessidade,promotor
2024,L5235-LOUVEIRA,set,38,2024-09-16,Mandando uns cupons de desconto para o cliente ????,promotor,1,"['Mandando', 'uns', 'cupons', 'de', 'desconto', 'para', 'o', 'cliente', '?', '?', '?', '?']","['mandando', 'uns', 'cupons', 'desconto', 'cliente']","['mandar', 'um', 'cupons', 'desconto', 'cliente']",mandando uns cupons desconto cliente,mandar um cupons desconto cliente,promotor
2024,L5235-LOUVEIRA,set,38,2024-09-16,PARABÉNS  POR TER BONS E ESPECIALIZADOS;FUNCIONARIOS E GRANDE VARIEDADES DE PRODUTOS E TODOS DE QUALIDADE.;MUITO SATISFEITO.,promotor,1,"['PARABÉNS', 'POR', 'TER', 'BONS', 'E', 'ESPECIALIZADOS', ';', 'FUNCIONARIOS', 'E', 'GRANDE', 'VARIEDADES', 'DE', 'PRODUTOS', 'E', 'TODOS', 'DE', 'QUALIDADE', '.', ';', 'MUITO', 'SATISFEITO', '.']","['parabéns', 'bons', 'especializados', 'funcionarios', 'grande', 'variedades', 'produtos', 'todos', 'qualidade', 'satisfeito']","['parabéns', 'bom', 'especializados', 'funcionario', 'grande', 'variedade', 'produto', 'todo', 'qualidade', 'satisfeito']",parabéns bons especializados funcionarios grande variedades produtos todos qualidade satisfeito,parabéns bom especializados funcionario grande variedade produto todo qualidade satisfeito,promotor
2024,L5235-LOUVEIRA,set,38,2024-09-16,"Seria legal ter refrigerantes.;Seria legal tambpem ter algum programa de pontos, para conseguir descontos.",promotor,1,"['Seria', 'legal', 'ter', 'refrigerantes', '.', ';', 'Seria', 'legal', 'tambpem', 'ter', 'algum', 'programa', 'de', 'pontos', ',', 'para', 'conseguir', 'descontos', '.']","['legal', 'refrigerantes', 'legal', 'tambpem', 'algum', 'programa', 'pontos', 'conseguir', 'descontos']","['legal', 'refrigerante', 'legal', 'tambpem', 'algum', 'programa', 'ponto', 'conseguir', 'desconto']",legal refrigerantes legal tambpem algum programa pontos conseguir descontos,legal refrigerante legal tambpem algum programa ponto conseguir desconto,promotor
2024,L5235-LOUVEIRA,set,38,2024-09-20,";Desconto no Pix.;Ou acumular pontos para trocar em brindes.;Fora isso não precisa melhorar em nada, está ótimo.",promotor,1,"[';', 'Desconto', 'no', 'Pix', '.', ';', 'Ou', 'acumular', 'pontos', 'para', 'trocar', 'em', 'brindes', '.', ';', 'Fora', 'isso', 'não', 'precisa', 'melhorar', 'em', 'nada', ',', 'está', 'ótimo', '.']","['desconto', 'pix', 'acumular', 'pontos', 'trocar', 'brindes', 'não', 'precisa', 'melhorar', 'nada', 'ótimo']","['desconto', 'pix', 'acumular', 'ponto', 'trocar', 'brinde', 'não', 'precisar', 'melhorar', 'nada', 'bom']",desconto pix acumular pontos trocar brindes não precisa melhorar nada ótimo,desconto pix acumular ponto trocar brinde não precisar melhorar nada bom,promotor
